
   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     1     1  2010     0     1   454   294   205   239

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     0     6     3   495   535   473    63     0  8114

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
    15    15    15    15    87    99   108   127  3438    30

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  STAB  DTDZ ECH T     T    ST PRESS

   350   507   853    36     3     5    17 -9999     2     8 -9999    80 -9999   972
   250   493   889    35     3     4    17 -9999     2     7 -9999   145 -9999   984
   150   460   725    38     4     5    16   269     2     7  2052   210    82   995
$

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     1     1  2010     9     1   800   879   756   130

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     1     4   402   433   402    58     0  8114

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
    15    15    15    15    86    89   108   116    27     1

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  STAB  DTDZ ECH T     T    ST PRESS

  3050   284   995    20 -9999    49 -9999 -9999 -9999 -9999 -9999 -9999 -9999   697
  2950   209   923    19 -9999    48 -9999 -9999 -9999 -9999 -9999 -9999 -9999   705
  2850   232   879    18 -9999    30 -9999 -9999 -9999 -9999 -9999 -9999 -9999   714
  2750 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   724
  2650 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   733
  2550 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   742
  2450 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   751
  2350 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   761
  2250 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   771
  2150   119   952     5    18    53   117 -9999     4   -14 -9999    60 -9999   780
  2050   156   829     6    24    33   109 -9999     5   -13 -9999    74 -9999   790
  1950   247   515    17    29     7   105 -9999     5   -12 -9999    88 -9999   800
  1850   336   376    25    26   -35    97 -9999     5   -10 -9999   101 -9999   810
  1750   371   443    18    21   -52    89 -9999     5    -9 -9999   113 -9999   820
  1650   351   722     7    17   -41    79 -9999     4    -9 -9999   124 -9999   830
  1550   296   736     9    12   -24    68 -9999     3   -10 -9999   135 -9999   840
  1450   238   676    13    10   -13    57 -9999     3   -10 -9999   146 -9999   851
  1350   177   559    20    11    -7    45 -9999     3   -11 -9999   157 -9999   861
  1250   190   406    36     7    -8    28 -9999     3    -9 -9999   169 -9999   872
  1150   222   448    29     5    -8    20 -9999     3    -6 -9999   179 -9999   882
  1050   274   517    28     5    -8    23 -9999     3    -5 -9999   187 -9999   893
   950   276   586    31     4    -1    19 -9999     2    -3 -9999   195 -9999   904
   850   269   647    31     3     4    17 -9999     2    -3 -9999   201 -9999   915
   750   251   722    35     3     7    18 -9999     2    -4 -9999   207 -9999   926
   650   369   797    39     3    12    20 -9999     2     0 -9999   214 -9999   938
   550   512   862    40     3    14    20 -9999     2     6 -9999   218 -9999   949
   450   679   902    40     3    12    17   450     2    16 -9999   218 -9999   960
   350   588   943    39     3    10    21 -9999     2     8 -9999   215 -9999   972
   250   545   956    39     4    10    22 -9999     2     6  1564   213    66   984
   150   550   828    40     3    12    21   281     2     6  2321   213   100   995
$

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     1     1  2010    10     2   651   562   601   150

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     1     4   513   523   523    93     0  8114

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
    15    15    15    15    86    89   107   126   339    31

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  STAB  DTDZ ECH T     T    ST PRESS

  3050  1071  1205    26 -9999    63 -9999 -9999 -9999 -9999 -9999 -9999 -9999   697
  2950  1100  1110    25 -9999    77 -9999 -9999 -9999 -9999 -9999 -9999 -9999   705
  2850  1022   969    22 -9999    73 -9999 -9999 -9999 -9999 -9999 -9999 -9999   714
  2750  1094   875    18 -9999    58 -9999 -9999 -9999 -9999 -9999 -9999 -9999   724
  2650   956   806    10 -9999    49 -9999 -9999 -9999 -9999 -9999 -9999 -9999   733
  2550   607   802     3 -9999    45 -9999 -9999 -9999 -9999 -9999 -9999 -9999   742
  2450   982   848     4 -9999    59 -9999 -9999 -9999 -9999 -9999 -9999 -9999   751
  2350  1070   992    21 -9999    76 -9999 -9999 -9999 -9999 -9999 -9999 -9999   761
  2250   873   913     9 -9999    92 -9999 -9999 -9999 -9999 -9999 -9999 -9999   771
  2150   792   740     7 -9999    41 -9999 -9999 -9999 -9999 -9999 -9999 -9999   780
  2050   698   536    19 -9999     6 -9999 -9999 -9999 -9999 -9999 -9999 -9999   790
  1950   592   479    18    28    -8   135 -9999     5    -8 -9999   279 -9999   800
  1850   564   431    23    26   -24   119 -9999     5    -8 -9999   276 -9999   810
  1750   468   359    38    24   -24    99 -9999     5    -9 -9999   273 -9999   820
  1650   303   321    67    20   -11    75 -9999     5   -10 -9999   270 -9999   830
  1550   227   345    48    18   -15    56 -9999     4   -10 -9999   267 -9999   840
  1450   190   349    53    14   -12    38 -9999     4   -10 -9999   264 -9999   851
  1350   191   358    55     9    -4    21 -9999     3    -8 -9999   261 -9999   861
  1250   282   406    38     7     1    26 -9999     3    -5 -9999   258 -9999   872
  1150   352   459    30     6     5    20 -9999     3    -1 -9999   255 -9999   882
  1050   402   529    29     4     9     4  1050     2    26 -9999   252 -9999   893
   950   405   606    31     5    21    26 -9999     2    -1 -9999   249 -9999   904
   850   377   670    34     5    26    34 -9999     3    -4 -9999   246 -9999   915
   750   320   743    39     4    23    24 -9999     2    -4 -9999   243 -9999   926
   650   422   824    43     4    20    27 -9999     2    -1 -9999   240 -9999   938
   550   604   906    46     4    15    30 -9999     2     4 -9999   237 -9999   949
   450   866   952    46     4    10    31   450     2    11 -9999   234 -9999   960
   350   746   998    45     4     8    37 -9999     2     5 -9999   231 -9999   972
   250   683  1011    45     4     8    38 -9999     2     3  2196   228    82   984
   150   675   874    45     4    11    34  1316     2     4  3123   225   142   995
$

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     1     1  2010    12     1   227   216   209   114

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     6     4     5   413   383   374    57     0  8114

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
 -9999 -9999 -9999 -9999   107   107   103   117    25    31

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  STAB  DTDZ ECH T     T    ST PRESS

  3050 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   697
  2950 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   705
  2850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   714
  2750 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   724
  2650 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   733
  2550 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   742
  2450 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   751
  2350 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   761
  2250 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   771
  2150 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   780
  2050 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   790
  1950 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   800
  1850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   810
  1750 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   820
  1650   129   776    30    10 -9999    91 -9999     3   -13 -9999 -9999 -9999   830
  1550   155   743    29    10    41    87 -9999     3   -13 -9999 -9999 -9999   840
  1450   170   728    28    10    35    85 -9999     3   -12 -9999 -9999 -9999   851
  1350   175   730    29     9    10    84 -9999     3   -12 -9999 -9999 -9999   861
  1250   181   760    31    10    -9    93 -9999     4   -12 -9999 -9999 -9999   872
  1150   181   788    34     9   -31    86 -9999     3   -12 -9999 -9999 -9999   882
  1050   175   785    34     8   -55    65 -9999     3   -12 -9999 -9999 -9999   893
   950   314   764    33     8   -50    65 -9999     3    -9 -9999 -9999 -9999   904
   850   418   743    31     7   -52    52 -9999     3    -6 -9999 -9999 -9999   915
   750   486   683    28     5   -62    25 -9999     2     2 -9999 -9999 -9999   926
   650   520   646    26     5   -54    10   650     2    18 -9999 -9999 -9999   938
   550   488   639    26     5   -52     3   550     2    35 -9999 -9999 -9999   949
   450   390   587    30     6   -55     4   450     2    25  3306   223    41   960
   350   354   623    31     7   -37    39 -9999     3    -6  2584   250   130   972
   250   364   653    30     8   -33    49 -9999     3    -7  3058   261   140   984
   150   421   562    29     7   -44    34 -9999     3    -3  7838   251   111   995
$

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     1     1  2010    13     1   527   427   423   248

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     3     6     3     4   382   383   383    58     0  8114

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
    15    15    15    15   106   108   106   126    28    31

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  STAB  DTDZ ECH T     T    ST PRESS

  3050 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   697
  2950 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   705
  2850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   714
  2750 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   724
  2650 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   733
  2550 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   742
  2450 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   751
  2350 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   761
  2250   152   974    32 -9999    15 -9999 -9999 -9999 -9999 -9999 -9999 -9999   771
  2150   147  1016    36 -9999    62 -9999 -9999 -9999 -9999 -9999 -9999 -9999   780
  2050   150   935    34     6    65    43 -9999     3   -11 -9999   103 -9999   790
  1950   161   833    43     6    23    45 -9999     3   -11 -9999   114 -9999   800
  1850   253   863    44     7   -20    47 -9999     3    -9 -9999   125 -9999   810
  1750   278   853    40     7   -38    46 -9999     3    -9 -9999   134 -9999   820
  1650   234   772    32     6   -28    42 -9999     3    -9 -9999   142 -9999   830
  1550   271   733    29     7     8    52 -9999     3    -9 -9999   151 -9999   840
  1450   268   712    29     8    19    62 -9999     3   -10 -9999   160 -9999   851
  1350   225   718    30     8     4    69 -9999     3   -11 -9999   170 -9999   861
  1250   229   757    32     8     8    68 -9999     3   -11 -9999   181 -9999   872
  1150   233   794    33     7    -8    60 -9999     3   -11 -9999   192 -9999   882
  1050   235   792    33     6   -41    46 -9999     3   -10 -9999   202 -9999   893
   950   343   763    33    10    -5    80 -9999     3   -10 -9999   211 -9999   904
   850   429   726    33    12    15   104 -9999     4    -9 -9999   220 -9999   915
   750   493   703    31    14    14   114 -9999     4    -9 -9999   229 -9999   926
   650   543   696    31    15    20   121 -9999     4    -8 -9999   237 -9999   938
   550   635   700    34    14    17   117 -9999     4    -7 -9999   245 -9999   949
   450   769   684    35    13     5   103 -9999     4    -5  3306   252    47   960
   350   593   661    35    12     6    88 -9999     4    -6  2664   256   133   972
   250   542   653    35    12     9    89 -9999     4    -7  2793   265   132   984
   150   614   607    35    13    12   105   862     4    -7  5887   254   118   995
$

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     1     1  2010    15     2   368   226   203   111

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     5     3     3     2   382   423   392    61     0  8114

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
    15    15    15    15    96    97   116   126 16529    31

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  STAB  DTDZ ECH T     T    ST PRESS

  3050   784   794    42 -9999   -49 -9999 -9999 -9999 -9999 -9999 -9999 -9999   697
  2950   724   665    36 -9999   -48 -9999 -9999 -9999 -9999 -9999 -9999 -9999   705
  2850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   714
  2750 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   724
  2650 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   733
  2550 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   742
  2450 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   751
  2350 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   761
  2250 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   771
  2150   101   679    36 -9999   -38 -9999 -9999 -9999 -9999 -9999 -9999 -9999   780
  2050   118   653    34 -9999   -38 -9999 -9999 -9999 -9999 -9999 -9999 -9999   790
  1950   138   623    29 -9999    -8 -9999 -9999 -9999 -9999 -9999 -9999 -9999   800
  1850   122   641    30 -9999   -12 -9999 -9999 -9999 -9999 -9999 -9999 -9999   810
  1750   116   651    33 -9999   -19 -9999 -9999 -9999 -9999 -9999 -9999 -9999   820
  1650   120   644    35 -9999   -29 -9999 -9999 -9999 -9999 -9999 -9999 -9999   830
  1550   194   649    35 -9999   -36 -9999 -9999 -9999 -9999 -9999 -9999 -9999   840
  1450   196   644    34     8   -38    57 -9999     3   -12 -9999   140 -9999   851
  1350   125   628    28     7   -34    53 -9999     3   -13 -9999   150 -9999   861
  1250   145   644    11     8   -30    63 -9999     3   -13 -9999   162 -9999   872
  1150   175   839    27     8   -32    58 -9999     3   -12 -9999   174 -9999   882
  1050   214   886    28     7   -39    38 -9999     3   -10 -9999   185 -9999   893
   950   232   834    25     9    -6    81 -9999     3   -12 -9999   193 -9999   904
   850   261   881    29    10    10   102 -9999     3   -12 -9999   203 -9999   915
   750   302   893    28    10     7   101 -9999     3   -11 -9999   214 -9999   926
   650   462   884    26    12     2   114 -9999     4   -10 -9999   224 -9999   938
   550   609   854    26    13    -1   121 -9999     4    -9 -9999   232 -9999   949
   450   744   762    26    14     0   119 -9999     4    -7 -9999   238 -9999   960
   350   658   729    24    12    -1    99 -9999     4    -7  2924   242   123   972
   250   621   733    22    12    -1    96 -9999     4    -7  4767   266   137   984
   150   634   694    25    13    -1   111 -9999     4    -8  9156   256   108   995
$

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     1     1  2010    16     1   169   143   156   178

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     5     3     3     2   392   414   372    55     0  8114

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
    15    15    15    15    96    98   108   116    27    21

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  STAB  DTDZ ECH T     T    ST PRESS

  3050 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   697
  2950 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   705
  2850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   714
  2750 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   724
  2650 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   733
  2550 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   742
  2450   158   553    41    12   -30    64 -9999     4   -13 -9999 -9999 -9999   751
  2350   159   553    39    11   -31    62 -9999     4   -12 -9999 -9999 -9999   761
  2250   163   566    36    11   -35    61 -9999     3   -12 -9999 -9999 -9999   771
  2150    98   549    37 -9999   -27 -9999 -9999 -9999 -9999 -9999 -9999 -9999   780
  2050    75   534    40 -9999   -25 -9999 -9999 -9999 -9999 -9999 -9999 -9999   790
  1950    92   624    32 -9999   -28 -9999 -9999 -9999 -9999 -9999 -9999 -9999   800
  1850    81   640    31 -9999   -41 -9999 -9999 -9999 -9999 -9999 -9999 -9999   810
  1750    75   627    31 -9999   -41 -9999 -9999 -9999 -9999 -9999 -9999 -9999   820
  1650    75   592    29 -9999   -29 -9999 -9999 -9999 -9999 -9999 -9999 -9999   830
  1550    82   507    24 -9999   -42 -9999 -9999 -9999 -9999 -9999 -9999 -9999   840
  1450    87   194    68 -9999   -55 -9999 -9999 -9999 -9999 -9999 -9999 -9999   851
  1350    91   186   141 -9999   -66 -9999 -9999 -9999 -9999 -9999 -9999 -9999   861
  1250    80   281   350 -9999   -38 -9999 -9999 -9999 -9999 -9999 -9999 -9999   872
  1150    90   349    14 -9999   -12 -9999 -9999 -9999 -9999 -9999 -9999 -9999   882
  1050   121   376    20    23    12   100 -9999     5   -14 -9999   235 -9999   893
   950   131   362    19    17    34    70 -9999     5   -13 -9999   247 -9999   904
   850   159   342    21    15    45    53 -9999     4   -12 -9999   258 -9999   915
   750   205   301    13    17    45    52 -9999     4   -11 -9999   267 -9999   926
   650   246   290     5    19    40    65 -9999     3   -11 -9999   274 -9999   938
   550   336   297   360    20    26    72 -9999     3   -10 -9999   280 -9999   949
   450   474   286   339    20     5    74 -9999     3    -8 -9999   284 -9999   960
   350   412   290   329    19     6    77 -9999     4    -9 -9999   284 -9999   972
   250   379   286   328    20    10    77 -9999     4   -10  4601   286   128   984
   150   374   255   339    21    16    75  1020     4   -10 13868   277   117   995
$

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     1     1  2010    17     1   404   233   309   522

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     5     3     3     2   432   464   413    56     0  8114

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
    15    15    15    15    96    98   109   126    33     0

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  STAB  DTDZ ECH T     T    ST PRESS

  3050 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   697
  2950 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   705
  2850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   714
  2750 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   724
  2650 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   733
  2550   267   586    39    17   -31   103 -9999     4   -12 -9999 -9999 -9999   742
  2450   187   588    39    16   -33    99 -9999     4   -13 -9999 -9999 -9999   751
  2350   153   580    41    16   -35    96 -9999     4   -13 -9999 -9999 -9999   761
  2250   165   532    52    15   -37    94 -9999     4   -13 -9999 -9999 -9999   771
  2150   114   518    52 -9999   -33 -9999 -9999 -9999 -9999 -9999 -9999 -9999   780
  2050    93   547    42 -9999   -28 -9999 -9999 -9999 -9999 -9999 -9999 -9999   790
  1950   101   625    35 -9999   -24 -9999 -9999 -9999 -9999 -9999 -9999 -9999   800
  1850   115   620    37 -9999   -33 -9999 -9999 -9999 -9999 -9999 -9999 -9999   810
  1750   150   587    38 -9999   -39 -9999 -9999 -9999 -9999 -9999 -9999 -9999   820
  1650   208   531    34 -9999   -43 -9999 -9999 -9999 -9999 -9999 -9999 -9999   830
  1550   194   472    30 -9999   -73 -9999 -9999 -9999 -9999 -9999 -9999 -9999   840
  1450   172   412    23 -9999   -89 -9999 -9999 -9999 -9999 -9999 -9999 -9999   851
  1350   143   366    14 -9999   -88 -9999 -9999 -9999 -9999 -9999 -9999 -9999   861
  1250   160   347     2 -9999   -64 -9999 -9999 -9999 -9999 -9999 -9999 -9999   872
  1150   153   413    16 -9999   -37 -9999 -9999 -9999 -9999 -9999 -9999 -9999   882
  1050   123   425    19    19   -10    89 -9999     5   -13 -9999   229 -9999   893
   950   162   403    18    17     6    76 -9999     5   -13 -9999   241 -9999   904
   850   242   415    20    15    18    66 -9999     4   -11 -9999   251 -9999   915
   750   362   412    14    14    24    60 -9999     4    -9 -9999   258 -9999   926
   650   560   399     4    15    15    67 -9999     4    -6 -9999   261 -9999   938
   550   684   391   351    15     7    69 -9999     4    -4  4178   259   128   949
   450   735   392   335    14     1    66 -9999     4    -3  4201   277    77   960
   350   660   408   328    12     1    67 -9999     4    -4  4257   280   150   972
   250   639   411   328    12     2    68 -9999     4    -4  5991   287   133   984
   150   672   356   336    14     3    68  1320     4    -4 16174   279   121   995
$

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     1     1  2010    18     1   544   263   394   442

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     5     3     3     2   495   505   443    61     0  8114

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
    15    15    15    15    97    98   108   127   635    30

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  STAB  DTDZ ECH T     T    ST PRESS

  3050 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   697
  2950 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   705
  2850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   714
  2750 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   724
  2650 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   733
  2550 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   742
  2450 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   751
  2350 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   761
  2250 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   771
  2150   165   583    37 -9999   -59 -9999 -9999 -9999 -9999 -9999 -9999 -9999   780
  2050   127   603    38 -9999   -57 -9999 -9999 -9999 -9999 -9999 -9999 -9999   790
  1950   104   617    41 -9999   -47 -9999 -9999 -9999 -9999 -9999 -9999 -9999   800
  1850   122   621    43 -9999   -45 -9999 -9999 -9999 -9999 -9999 -9999 -9999   810
  1750   141   606    43 -9999   -49 -9999 -9999 -9999 -9999 -9999 -9999 -9999   820
  1650   161   561    40 -9999   -58 -9999 -9999 -9999 -9999 -9999 -9999 -9999   830
  1550   166   405    31 -9999   -77 -9999 -9999 -9999 -9999 -9999 -9999 -9999   840
  1450   160   319     7    13   -86    62 -9999     4   -12 -9999   229 -9999   851
  1350   145   326   339    13   -82    58 -9999     4   -12 -9999   239 -9999   861
  1250   113   358   322    14   -41    56 -9999     4   -13 -9999   249 -9999   872
  1150   123   337   350    14   -12    55 -9999     4   -13 -9999   260 -9999   882
  1050   174   362     7    15     3    54 -9999     4   -12 -9999   271 -9999   893
   950   290   379    14    13     9    54 -9999     4    -9 -9999   280 -9999   904
   850   390   393    18    14    13    51 -9999     4    -7 -9999   285 -9999   915
   750   473   366     1    16    15    44 -9999     4    -5 -9999   286 -9999   926
   650   685   376   341    12     7    42 -9999     4     1 -9999   283 -9999   938
   550   782   427   325     8     2    41 -9999     3     3 -9999   280 -9999   949
   450   763   538   310     5     0    40 -9999     3     3  4201   277    76   960
   350   654   580   307     5    -2    40 -9999     3     0  4499   277   121   972
   250   639   574   309     5    -3    41 -9999     3     0  6133   286   138   984
   150   718   473   312     6    -1    40   517     3     2 10754   264   112   995
$

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     1     1  2010    19     2   385   136   256   272

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     5     3     3     2   482   535   482    61     0  8114

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
    15    15    15    15    96    98   109   116    38     0

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  STAB  DTDZ ECH T     T    ST PRESS

  3050 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   697
  2950 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   705
  2850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   714
  2750 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   724
  2650 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   733
  2550 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   742
  2450 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   751
  2350 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   761
  2250 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   771
  2150 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   780
  2050 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   790
  1950 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   800
  1850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   810
  1750 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   820
  1650 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   830
  1550 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999   840
